,Year,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
6,2020,Ohio State,Big Ten,21,10,72.1,62.9,9.13,10.24,7.25,12.12,19.37,115.64,86.31,29.33
7,2020,Dayton,A-10,29,2,80.0,64.5,15.48,3.69,11.64,7.53,19.17,119.36,90.07,29.29
8,2020,West Virginia,Big 12,21,10,70.3,62.4,7.87,10.64,6.90,11.61,18.51,110.18,82.29,27.89
9,2020,San Diego State,MWC,30,2,74.8,59.5,15.38,3.93,4.37,14.01,18.38,114.19,85.74,28.45
10,2020,Oregon,Pac-12,24,7,75.9,66.7,9.13,9.09,10.63,7.59,18.22,119.49,91.94,27.56
11,2020,Louisville,ACC,24,7,74.1,63.7,10.39,7.55,8.62,9.32,17.94,116.77,89.03,27.75
12,2020,Michigan,Big Ten,19,12,75.0,68.3,6.77,11.17,9.60,8.34,17.94,114.03,87.53,26.50
13,2020,Maryland,Big Ten,24,7,71.8,64.5,7.32,10.50,7.42,10.41,17.82,114.29,87.68,26.61
14,2020,Florida State,ACC,26,5,75.4,65.7,9.65,7.64,10.06,7.22,17.28,112.43,86.94,25.49
15,2020,Creighton,Big East,24,7,78.3,69.7,8.58,9.61,11.95,5.29,17.24,118.51,93.25,25.26
16,2020,Brigham Young,WCC,24,8,79.6,68.4,11.25,6.45,11.83,5.10,16.93,117.05,91.35,25.70
17,2020,Villanova,Big East,24,7,73.2,66.4,6.81,10.03,7.44,9.40,16.84,114.40,89.56,24.84
18,2020,Texas Tech,Big 12,18,13,71.9,63.5,8.42,8.41,6.29,10.53,16.83,111.50,86.00,25.49
19,2020,Seton Hall,Big East,21,9,74.7,67.9,6.80,9.95,9.10,7.65,16.75,112.76,88.17,24.59
20,2020,Houston,AAC,23,8,72.3,62.1,10.16,6.30,5.82,10.65,16.46,113.32,88.22,25.10
21,2020,Minnesota,Big Ten,15,16,71.1,66.3,4.84,11.55,7.22,9.17,16.39,112.28,88.11,24.17
22,2020,Purdue,Big Ten,16,15,68.2,62.6,5.55,10.76,4.01,12.30,16.30,110.75,85.53,25.23
23,2020,Penn State,Big Ten,21,10,75.1,68.2,6.87,9.25,9.55,6.58,16.12,111.62,88.15,23.46
24,2020,Iowa,Big Ten,20,11,77.7,72.3,5.45,10.62,13.15,2.93,16.07,118.47,94.11,24.36
25,2020,Wisconsin,Big Ten,21,10,67.2,62.2,5.00,10.95,2.00,13.95,15.95,111.85,87.52,24.34
26,2020,Kentucky,SEC,25,6,74.4,66.1,8.32,7.46,7.73,8.05,15.78,113.37,89.78,23.59
27,2020,Rutgers,Big Ten,20,11,69.9,62.6,7.29,9.68,4.46,11.26,15.72,109.11,85.12,23.99
28,2020,Butler,Big East,22,9,68.5,62.1,6.42,9.14,2.85,12.71,15.56,112.94,88.71,24.23
29,2020,Marquette,Big East,18,12,77.8,71.6,6.13,9.30,12.67,2.77,15.44,114.87,92.27,22.60
30,2020,Illinois,Big Ten,21,10,72.2,65.3,6.94,9.84,5.48,9.80,15.27,112.19,89.12,23.07
31,2020,Indiana,Big Ten,20,12,71.4,66.7,4.72,10.35,6.10,8.98,15.07,111.00,88.93,22.07
32,2020,Auburn,SEC,25,6,78.0,70.4,7.65,7.39,10.38,4.65,15.04,112.56,90.38,22.19
33,2020,Florida,SEC,19,12,71.9,66.0,5.84,9.10,5.08,9.86,14.94,113.49,90.97,22.52
34,2020,Colorado,Pac-12,21,11,70.9,64.3,6.59,8.31,6.00,8.91,14.91,110.26,87.87,22.39
35,2020,Louisiana State,SEC,21,10,80.5,73.3,7.23,7.20,14.16,0.27,14.43,118.29,96.46,21.83
36,2020,Utah State,MWC,26,8,76.5,64.1,12.38,4.04,5.67,7.99,13.66,110.04,89.15,20.89
37,2020,Wichita State,AAC,23,8,71.8,63.8,8.06,5.60,4.68,8.98,13.66,106.22,85.90,20.32
38,2020,Oklahoma,Big 12,19,12,70.2,67.4,2.84,10.64,6.99,6.49,13.48,109.59,89.17,20.43
39,2020,Arkansas,SEC,20,12,75.8,69.6,6.19,7.27,9.05,4.41,13.46,109.40,89.37,20.03
40,2020,Providence,Big East,19,12,71.4,66.2,5.26,8.19,5.42,8.03,13.45,108.99,88.94,20.05
41,2020,Stanford,Pac-12,20,12,69.5,62.5,6.97,6.38,3.11,10.25,13.35,106.51,86.22,20.29
42,2020,Xavier,Big East,19,13,70.7,67.6,3.09,9.47,4.39,8.18,12.57,106.80,88.04,18.75
43,2020,Washington,Pac-12,15,17,70.6,66.4,4.16,8.25,5.31,7.10,12.41,107.14,88.25,18.89
44,2020,Cincinnati,AAC,20,10,72.7,67.1,5.60,6.73,6.86,5.48,12.33,108.97,90.14,18.83
45,2020,Syracuse,ACC,18,14,74.3,69.3,5.06,7.26,8.39,3.93,12.32,113.04,94.11,18.93
46,2020,Saint Mary's (CA),WCC,26,8,75.3,66.9,8.32,5.24,5.76,6.51,12.27,114.87,95.37,19.50
47,2020,Mississippi State,SEC,20,11,73.4,68.1,5.26,6.96,5.95,6.27,12.21,113.86,94.54,19.32
48,2020,Memphis,AAC,21,10,72.0,64.9,7.10,5.07,5.06,7.11,12.16,101.25,83.92,17.33
49,2020,Virginia,ACC,23,7,57.0,52.4,4.67,7.50,-9.38,21.54,12.16,100.31,80.80,19.52
50,2020,NC State,ACC,20,12,74.6,69.7,4.91,7.14,8.00,4.05,12.05,110.92,92.80,18.11
51,2020,Oklahoma State,Big 12,18,14,67.6,66.1,1.50,10.51,3.88,8.14,12.01,107.55,89.18,18.37
52,2020,Southern California,Pac-12,22,9,70.3,66.0,4.29,7.22,3.75,7.76,11.51,105.27,87.55,17.72
53,2020,Arizona State,Pac-12,20,11,73.8,70.5,3.35,8.10,7.94,3.52,11.46,105.99,89.28,16.72
54,2020,Richmond,A-10,24,7,75.3,66.8,8.55,2.76,6.34,4.97,11.31,109.93,91.97,17.96
55,2020,Notre Dame,ACC,20,12,74.3,68.7,5.59,5.62,6.83,4.38,11.21,111.13,93.86,17.27
56,2020,Tennessee,SEC,17,14,67.1,64.2,2.87,8.30,0.46,10.72,11.18,106.89,89.83,17.06
57,2020,Connecticut,AAC,19,12,72.8,67.0,5.81,5.34,6.46,4.69,11.15,108.23,90.68,17.55
58,2020,Alabama,SEC,16,15,82.0,79.0,3.00,8.12,15.06,-3.95,11.12,111.14,94.58,16.56
59,2020,St. John's (NY),Big East,17,15,74.6,71.6,3.03,7.68,8.31,2.40,10.71,106.10,90.56,15.54
60,2020,Georgia Tech,ACC,17,14,68.6,66.4,2.16,9.19,2.67,7.83,10.49,103.02,86.83,16.20
61,2020,Texas,Big 12,19,12,64.2,63.3,0.87,9.60,-0.31,10.78,10.47,104.39,87.85,16.54
62,2020,Georgetown,Big East,15,17,74.7,73.9,0.78,9.60,8.64,1.74,10.38,111.16,95.41,15.75
63,2020,South Carolina,SEC,18,13,73.4,69.5,3.84,6.43,7.55,2.73,10.27,105.72,89.85,15.87
64,2020,Clemson,ACC,16,15,66.5,64.1,2.39,7.88,0.43,9.84,10.26,105.31,89.40,15.91
65,2020,TCU,Big 12,16,16,65.4,65.0,0.44,10.09,1.08,8.78,9.86,106.85,91.95,14.89
66,2020,Northern Iowa,MVC,25,6,75.2,64.7,10.45,1.45,5.13,4.70,9.83,112.14,95.80,16.34
67,2020,UCLA,Pac-12,19,12,69.5,67.1,2.39,8.23,2.98,6.85,9.83,110.64,95.17,15.47
68,2020,Oregon State,Pac-12,18,13,71.2,67.6,3.55,6.15,4.24,5.45,9.70,111.51,96.47,15.04
69,2020,Virginia Commonwealth,A-10,18,13,70.7,65.2,5.58,4.08,3.37,6.29,9.66,105.79,90.59,15.20
70,2020,North Carolina,ACC,14,19,72.2,72.8,-0.61,10.05,7.31,2.14,9.45,107.64,93.24,14.39
71,2020,Saint Louis,A-10,23,8,71.7,65.2,6.55,3.07,2.86,6.55,9.41,105.86,90.92,14.94
72,2020,Rhode Island,A-10,21,9,73.3,68.9,4.47,4.78,5.34,3.91,9.25,105.25,90.79,14.46
73,2020,Iowa State,Big 12,12,20,72.0,73.0,-0.97,10.07,8.03,1.07,9.10,110.46,96.76,13.70
74,2020,Nevada,MWC,19,12,77.1,72.4,4.77,4.14,8.75,0.17,8.91,109.78,96.15,13.63
75,2020,Davidson,A-10,16,14,72.7,67.5,5.23,3.62,4.96,3.89,8.85,112.95,98.12,14.83
76,2020,Kansas State,Big 12,11,21,64.2,65.0,-0.78,9.48,0.14,8.56,8.70,103.55,89.88,13.68
77,2020,Boise State,MWC,20,12,75.9,69.5,6.47,4.39,6.32,2.26,8.59,108.27,94.97,13.30
78,2020,San Francisco,WCC,22,12,74.9,68.8,6.09,3.84,5.74,2.82,8.56,109.22,95.65,13.57
79,2020,Missouri,SEC,15,16,67.1,65.2,1.97,6.54,0.51,8.00,8.51,104.70,91.31,13.39
80,2020,Utah,Pac-12,16,15,70.9,70.3,0.61,7.86,4.56,3.91,8.47,107.62,95.96,11.66
81,2020,Georgia,SEC,16,16,75.9,75.6,0.31,8.06,8.73,-0.45,8.28,109.23,96.44,12.79
82,2020,Virginia Tech,ACC,16,16,68.6,66.5,2.06,6.16,1.58,6.64,8.22,106.64,93.78,12.86
83,2020,Southern Methodist,AAC,19,11,72.9,68.5,4.47,3.50,4.91,3.07,7.97,113.07,100.09,12.98
84,2020,Tulsa,AAC,21,10,67.8,63.5,4.32,3.59,-0.87,8.78,7.92,103.51,90.22,13.29
85,2020,DePaul,Big East,16,16,70.7,71.1,-0.38,8.95,3.78,3.85,7.63,103.47,91.39,12.08
86,2020,East Tennessee State,Southern,30,4,76.3,63.1,13.15,-1.82,1.10,6.53,7.63,107.43,94.69,12.75
87,2020,Mississippi,SEC,15,17,69.0,68.5,0.47,6.90,1.93,5.44,7.37,104.16,92.36,11.80
88,2020,North Texas,CUSA,20,11,71.1,63.3,7.77,1.66,0.53,6.79,7.32,110.06,97.79,12.27
89,2020,Akron,MAC (East),24,7,75.7,66.5,9.23,-0.40,4.76,2.39,7.15,107.03,95.14,11.89
90,2020,Louisiana Tech,CUSA,22,8,74.5,63.7,10.83,-1.48,1.76,5.29,7.06,106.93,94.41,12.51
91,2020,Pittsburgh,ACC,16,17,65.2,65.7,-0.52,7.32,-0.84,7.64,6.80,104.24,93.39,10.85
92,2020,Furman,Southern,25,7,76.8,66.3,10.44,-1.55,3.58,3.22,6.79,106.38,95.32,11.05
93,2020,Nevada-Las Vegas,MWC,17,15,72.1,70.1,2.03,4.76,4.47,2.32,6.79,107.62,96.83,10.79
94,2020,Duquesne,A-10,21,9,71.5,66.4,5.10,1.67,2.92,3.85,6.77,106.24,94.81,11.43
95,2020,Colorado State,MWC,20,12,75.5,72.1,3.44,3.96,7.08,-0.38,6.70,108.90,98.09,10.81
96,2020,Wake Forest,ACC,13,18,73.4,74.9,-1.45,8.14,7.76,-1.06,6.69,108.44,97.65,10.79
97,2020,Miami (FL),ACC,15,16,71.2,73.2,-2.03,8.66,6.15,0.47,6.63,107.91,97.29,10.63
98,2020,Yale,Ivy,23,7,76.3,65.1,11.17,-1.51,4.05,2.58,6.63,105.97,95.07,10.90
99,2020,Temple,AAC,14,17,68.3,67.9,0.42,6.17,1.88,4.71,6.59,100.61,90.29,10.33
100,2020,Vermont,AEC,26,7,71.5,59.5,12.06,-4.84,-0.50,6.57,6.07,104.63,94.04,10.58
101,2020,UNC Greensboro,Southern,23,9,74.1,63.1,11.00,-1.48,0.36,5.56,5.92,102.15,92.11,10.04
102,2020,Northern Colorado,Big Sky,22,9,74.3,62.7,11.55,-2.80,1.51,4.21,5.72,108.65,98.08,10.57
103,2020,Loyola (IL),MVC,21,11,68.7,62.7,5.97,0.54,-1.42,7.12,5.70,104.16,93.97,10.19
104,2020,Texas State,Sun Belt,21,11,73.1,64.3,8.78,-0.28,-0.16,5.58,5.42,105.29,95.81,9.48
105,2020,Northwestern,Big Ten,8,23,64.9,70.1,-5.16,10.51,1.19,4.15,5.35,105.55,96.85,8.70
106,2020,Bradley,MVC,23,11,71.7,65.9,5.82,0.33,2.11,3.21,5.33,106.56,97.36,9.21
107,2020,Liberty,A-Sun,30,4,68.6,53.8,14.76,-7.26,-5.52,10.67,5.15,105.12,94.16,10.97
108,2020,South Florida,AAC,14,17,62.7,62.7,-0.03,5.18,-4.02,9.16,5.15,101.63,92.78,8.85
109,2020,Central Florida,AAC,16,14,68.9,67.9,1.00,4.13,1.02,4.11,5.13,103.39,94.79,8.60
110,2020,Washington State,Pac-12,16,16,69.8,69.7,0.19,4.94,3.14,1.99,5.13,102.22,93.72,8.50
111,2020,Texas A&M,SEC,16,14,63.1,65.2,-2.03,6.96,-4.23,9.16,4.93,100.95,92.89,8.07
112,2020,Belmont,OVC,26,7,79.6,67.9,11.70,-6.23,4.47,-0.17,4.30,104.93,97.84,7.08
113,2020,Western Kentucky,CUSA,20,10,76.6,72.0,4.57,0.96,5.76,-1.56,4.20,108.31,100.84,7.47
114,2020,Ball State,MAC (West),18,13,69.5,62.5,7.00,-1.65,-2.50,6.62,4.12,99.39,91.61,7.78
115,2020,New Mexico State,WAC,25,6,71.4,59.7,11.68,-4.24,-2.61,6.72,4.11,106.12,97.20,8.92
116,2020,Stephen F. Austin,Southland,28,3,80.6,67.0,13.61,-6.89,3.54,0.50,4.04,102.44,95.75,6.70
117,2020,Pacific,WCC,23,10,69.7,64.5,5.21,0.19,-1.51,5.32,3.81,103.84,96.73,7.11
118,2020,UC Irvine,Big West,21,11,74.0,65.2,8.75,-2.18,0.39,3.34,3.73,103.12,96.25,6.88
119,2020,Kent State,MAC (East),20,12,76.3,70.0,6.28,-0.72,4.59,-0.91,3.68,105.81,99.35,6.46
120,2020,Missouri State,MVC,16,17,70.6,67.8,2.79,0.71,0.73,2.77,3.50,103.81,97.41,6.41
121,2020,New Mexico,MWC,19,14,76.7,75.2,1.45,2.63,6.11,-2.64,3.47,105.51,98.91,6.60
122,2020,Indiana State,MVC,18,12,68.4,66.8,1.60,1.81,0.30,2.92,3.22,105.60,99.16,6.44
123,2020,California,Pac-12,14,18,63.2,69.1,-5.84,9.05,-2.43,5.63,3.20,101.74,96.35,5.39
124,2020,Vanderbilt,SEC,11,21,71.7,75.0,-3.25,6.41,4.55,-1.39,3.16,105.80,100.12,5.68
125,2020,St. Bonaventure,A-10,19,12,69.1,66.9,2.26,1.62,0.10,3.02,3.12,105.07,98.62,6.45
126,2020,Georgia State,Sun Belt,19,13,78.1,72.2,5.88,0.13,6.95,-3.86,3.09,104.25,98.49,5.75
127,2020,Harvard,Ivy,21,8,72.9,66.5,6.41,-1.55,2.08,0.98,3.06,103.28,97.33,5.95
128,2020,Hofstra,CAA,26,8,76.4,68.4,7.94,-3.85,3.19,-0.14,3.06,107.08,101.13,5.95
129,2020,Pepperdine,WCC,16,16,76.3,77.1,-0.78,3.60,7.52,-4.70,2.82,107.15,101.82,5.33
130,2020,UT Arlington,Sun Belt,14,18,70.6,68.4,2.19,2.13,-0.21,2.97,2.76,101.01,95.32,5.69
131,2020,Wright State,Horizon,25,7,80.6,70.8,9.88,-6.21,5.73,-3.27,2.46,102.68,98.32,4.37
132,2020,Nebraska,Big Ten,7,25,69.8,78.1,-8.25,10.66,6.39,-3.99,2.41,102.74,97.25,5.50
133,2020,South Dakota State,Summit,22,10,77.9,70.5,7.41,-4.24,4.11,-1.81,2.29,107.22,102.10,5.13
134,2020,Little Rock,Sun Belt,21,10,73.2,69.4,3.81,-1.07,2.17,0.10,2.27,104.07,99.70,4.37
135,2020,North Dakota State,Summit,25,8,74.8,66.2,8.61,-3.94,-0.50,2.69,2.19,105.06,99.94,5.11
136,2020,Oral Roberts,Summit,17,14,80.2,73.1,7.10,-1.58,6.52,-4.36,2.16,107.49,103.04,4.45
137,2020,Fresno State,MWC,11,19,69.2,68.9,0.23,3.39,-1.21,3.28,2.08,105.20,100.72,4.48
138,2020,Eastern Washington,Big Sky,23,8,80.9,72.9,8.06,-1.81,6.88,-4.87,2.01,103.59,99.74,3.85
139,2020,Murray State,OVC,23,9,75.4,64.7,10.72,-6.08,0.45,1.53,1.99,101.69,97.47,4.23
140,2020,Santa Clara,WCC,20,13,75.7,71.7,4.03,0.63,3.37,-1.42,1.95,102.18,97.77,4.41
141,2020,Boston College,ACC,13,19,64.6,70.6,-6.03,7.86,-1.02,2.85,1.82,99.13,95.48,3.65
142,2020,Buffalo,MAC (East),20,12,78.6,75.8,2.84,0.06,7.38,-5.59,1.80,103.07,99.32,3.75
143,2020,Marshall,CUSA,17,15,75.9,73.1,2.81,-0.05,5.35,-3.66,1.70,100.09,96.22,3.87
144,2020,Georgia Southern,Sun Belt,20,13,75.6,70.7,4.91,-0.83,2.46,-0.78,1.69,100.79,97.20,3.59
145,2020,Colgate,Patriot,25,9,76.1,68.1,8.03,-5.63,2.25,-0.78,1.47,104.91,101.34,3.57
146,2020,Northeastern,CAA,17,16,71.1,66.4,4.73,-3.28,-0.51,1.95,1.45,105.02,101.43,3.60
147,2020,Valparaiso,MVC,19,16,72.3,71.3,1.03,1.17,2.89,-1.46,1.44,103.52,99.92,3.60
148,2020,Toledo,MAC (West),17,15,74.6,70.1,4.44,-1.47,2.48,-1.28,1.20,105.13,102.23,2.90
149,2020,Winthrop,Big South,24,10,81.3,71.5,9.82,-6.53,5.56,-4.40,1.16,103.29,100.90,2.39
150,2020,Massachusetts,A-10,14,17,68.5,71.2,-2.68,3.79,1.20,-0.08,1.12,102.39,99.47,2.92
151,2020,Pennsylvania,Ivy,16,11,73.7,70.6,3.15,-0.36,1.96,-0.89,1.07,101.92,99.12,2.80
152,2020,Tulane,AAC,12,18,68.3,70.9,-2.60,3.54,0.59,0.34,0.94,101.86,99.44,2.42
153,2020,Florida International,CUSA,19,13,76.7,72.5,4.25,-1.00,4.60,-3.71,0.90,102.50,100.07,2.42
154,2020,George Mason,A-10,17,15,67.1,67.8,-0.63,1.48,-1.95,2.80,0.86,100.51,97.97,2.55
155,2020,Ohio,MAC (East),17,15,71.4,68.5,2.94,0.17,-0.09,0.83,0.74,102.64,100.34,2.29
156,2020,Montana,Big Sky,18,13,70.8,68.5,2.35,-1.52,-0.34,0.93,0.59,100.47,97.93,2.54
157,2020,College of Charleston,CAA,17,14,70.2,68.0,2.16,-0.84,-1.23,1.75,0.53,103.80,101.88,1.93
158,2020,Bowling Green State,MAC (East),21,10,74.5,72.9,1.65,0.20,3.23,-2.76,0.47,103.12,101.01,2.10
159,2020,Charlotte,CUSA,16,13,66.3,64.7,1.55,-1.09,-5.03,5.49,0.46,98.69,96.27,2.42
160,2020,Drake,MVC,20,14,69.4,67.7,1.68,0.61,-1.18,1.61,0.43,101.67,99.37,2.31
161,2020,Chattanooga,Southern,20,13,73.0,68.5,4.52,-1.90,0.35,0.04,0.39,104.03,102.18,1.86
162,2020,Northern Kentucky,Horizon,23,9,72.4,65.3,7.13,-4.65,-3.29,3.58,0.28,100.45,98.29,2.16
163,2020,Wofford,Southern,19,16,72.1,68.5,3.54,-1.50,-0.92,1.09,0.17,104.43,102.98,1.45
164,2020,Southern Utah,Big Sky,17,15,72.8,66.3,6.47,-2.47,-1.37,1.47,0.10,97.90,96.68,1.22
165,2020,Towson,CAA,19,13,70.6,66.4,4.16,-1.51,-1.40,1.50,0.09,103.51,101.84,1.67
166,2020,South Alabama,Sun Belt,20,11,71.3,67.5,3.77,-1.03,-1.45,1.53,0.08,104.82,103.08,1.74
167,2020,Old Dominion,CUSA,13,19,65.6,65.6,-0.03,0.06,-4.79,4.82,0.02,96.95,95.30,1.66
168,2020,Western Carolina,Southern,19,12,78.8,74.7,4.10,-1.55,6.47,-6.57,-0.10,105.59,104.44,1.16
169,2020,Southern Illinois,MVC,16,16,62.6,62.2,0.34,0.37,-7.40,7.22,-0.18,97.69,96.18,1.51
170,2020,La Salle,A-10,15,15,68.0,69.9,-1.93,1.71,-1.14,0.91,-0.23,97.72,96.36,1.37
171,2020,Air Force,MWC,12,20,73.1,74.6,-1.50,3.02,3.94,-4.31,-0.37,108.06,107.26,0.80
172,2020,North Florida,A-Sun,21,12,78.3,73.2,5.06,-3.25,6.31,-6.88,-0.57,109.75,108.90,0.86
173,2020,UC Santa Barbara,Big West,21,10,70.8,66.3,4.55,-4.06,-2.32,1.75,-0.57,104.65,103.41,1.24
174,2020,Princeton,Ivy,14,13,71.5,69.1,2.41,-1.48,0.03,-0.78,-0.75,104.55,104.04,0.51
175,2020,Appalachian State,Sun Belt,18,15,68.4,67.3,1.03,-0.01,-3.48,2.67,-0.81,98.75,98.34,0.42
176,2020,Coastal Carolina,Sun Belt,16,17,78.0,76.3,1.67,-0.31,5.78,-6.60,-0.83,103.69,103.44,0.25
177,2020,UAB,CUSA,19,13,67.3,65.3,2.06,-1.64,-4.51,3.57,-0.94,99.65,99.50,0.14
178,2020,Austin Peay,OVC,21,12,76.3,71.5,4.85,-4.14,1.90,-2.88,-0.98,105.24,104.94,0.31
179,2020,UTEP,CUSA,17,15,67.4,66.1,1.28,-0.45,-4.93,3.93,-1.00,96.32,95.64,0.68
180,2020,Loyola Marymount,WCC,11,21,64.3,67.8,-3.47,3.88,-6.67,5.58,-1.09,100.54,101.36,-0.82
181,2020,Siena,MAAC,20,10,72.2,67.7,4.53,-5.66,0.51,-1.64,-1.13,104.37,104.18,0.19
182,2020,Hawaii,Big West,17,13,68.6,67.2,1.37,-2.10,-2.67,1.40,-1.27,98.75,98.98,-0.23
183,2020,Northern Illinois,MAC (West),18,13,66.8,64.5,2.35,-2.16,-6.25,4.92,-1.33,97.49,97.92,-0.44
184,2020,Portland State,Big Sky,18,14,78.7,75.4,3.31,-2.43,6.66,-8.15,-1.50,105.59,106.36,-0.77
185,2020,Delaware,CAA,22,11,74.3,70.7,3.64,-3.84,1.33,-2.86,-1.53,103.57,104.21,-0.64
186,2020,Florida Atlantic,CUSA,17,15,71.1,69.4,1.66,-1.25,-1.40,-0.26,-1.66,98.90,99.75,-0.85
187,2020,South Dakota,Summit,20,12,79.6,74.2,5.41,-3.84,4.32,-6.06,-1.74,106.33,106.85,-0.52
188,2020,Boston University,Patriot,21,13,70.9,66.7,4.15,-5.30,-2.44,0.57,-1.87,101.42,102.56,-1.13
189,2020,California Baptist,WAC,21,10,79.5,70.0,9.52,-6.66,2.74,-4.73,-1.99,104.25,105.49,-1.25
190,2020,Saint Francis (PA),NEC,22,10,77.7,71.8,5.84,-6.50,2.95,-5.00,-2.05,104.77,106.46,-1.70
191,2020,Sacramento State,Big Sky,16,14,63.2,59.7,3.47,-2.76,-9.66,7.58,-2.08,94.76,96.14,-1.38
192,2020,East Carolina,AAC,11,20,68.1,72.2,-4.10,1.82,0.37,-2.65,-2.27,99.14,101.20,-2.06
193,2020,Stony Brook,AEC,20,13,69.2,65.8,3.36,-4.41,-2.44,0.04,-2.41,95.70,97.83,-2.13
194,2020,William & Mary,CAA,21,11,71.5,69.0,2.50,-3.10,-1.07,-1.38,-2.46,101.03,103.44,-2.41
195,2020,Radford,Big South,21,11,71.9,66.1,5.84,-5.71,-3.29,0.62,-2.67,102.94,105.13,-2.19
196,2020,Illinois State,MVC,10,21,66.1,70.0,-3.90,1.97,-2.71,0.02,-2.70,97.95,100.40,-2.45
197,2020,Abilene Christian,Southland,20,11,75.9,65.3,10.58,-6.87,-2.98,0.12,-2.87,96.70,98.88,-2.19
198,2020,Arkansas State,Sun Belt,16,16,70.7,71.9,-1.22,-0.72,-0.46,-2.46,-2.92,103.55,106.34,-2.79
199,2020,Wyoming,MWC,9,24,62.7,69.9,-7.21,4.82,-6.93,3.88,-3.05,93.62,97.22,-3.61
200,2020,Rice,CUSA,15,17,73.8,74.2,-0.38,-0.76,2.50,-5.60,-3.09,103.11,105.26,-2.15
201,2020,Rider,MAAC,18,12,71.7,69.3,2.40,-5.49,-0.19,-2.90,-3.09,97.87,100.94,-3.08
202,2020,Eastern Michigan,MAC (West),16,16,64.9,64.1,0.88,0.95,-8.64,5.52,-3.12,92.59,94.93,-2.34
203,2020,Mercer,Southern,17,15,71.7,70.3,1.44,-2.70,-2.55,-0.58,-3.13,98.88,101.68,-2.80
204,2020,UTSA,CUSA,13,19,76.9,77.0,-0.13,0.41,6.39,-9.56,-3.18,102.75,105.35,-2.60
205,2020,Central Michigan,MAC (West),14,18,78.3,76.7,1.63,-0.26,5.04,-8.43,-3.40,101.27,104.52,-3.25
206,2020,San Diego,WCC,9,23,65.7,72.5,-6.81,4.35,-3.52,0.00,-3.52,93.95,97.58,-3.62
207,2020,Fordham,A-10,9,22,58.6,61.7,-3.13,-0.45,-11.81,8.23,-3.58,89.21,93.42,-4.21
208,2020,UC Riverside,Big West,17,15,64.3,60.6,3.75,-4.18,-10.02,6.39,-3.63,94.60,98.09,-3.50
209,2020,Saint Peter's,MAAC,18,12,66.3,64.1,2.23,-5.90,-6.86,3.19,-3.67,92.28,96.08,-3.80
210,2020,Illinois-Chicago,Horizon,18,17,68.9,68.8,0.14,-3.80,-4.03,0.28,-3.74,94.48,98.07,-3.59
211,2020,Nicholls State,Southland,21,10,77.0,69.2,7.87,-6.02,-2.96,-0.91,-3.87,96.72,99.67,-2.95
212,2020,Seattle,WAC,14,15,75.1,72.8,2.31,-3.91,0.57,-4.52,-3.95,99.32,103.51,-4.18
213,2020,George Washington,A-10,12,20,65.2,70.1,-4.91,0.92,-3.55,-0.44,-3.99,97.89,102.62,-4.73
214,2020,Dartmouth,Ivy,12,17,65.3,64.6,0.76,-3.20,-7.62,3.45,-4.17,94.26,98.91,-4.65
215,2020,Miami (OH),MAC (East),13,19,70.9,71.1,-0.19,-0.57,-2.50,-1.67,-4.17,100.65,105.05,-4.40
216,2020,American,Patriot,16,14,71.6,69.5,2.13,-6.50,-1.79,-2.57,-4.37,98.51,103.10,-4.59
217,2020,Brown,Ivy,15,12,67.0,68.7,-1.67,-1.72,-4.29,-0.16,-4.45,93.87,99.31,-5.44
218,2020,Monmouth,MAAC,18,13,71.3,70.6,0.68,-5.19,0.56,-5.07,-4.51,96.19,101.22,-5.04
219,2020,Louisiana,Sun Belt,14,19,73.2,76.2,-2.97,-0.67,1.96,-6.57,-4.60,99.37,104.42,-5.05
220,2020,Northern Arizona,Big Sky,16,14,70.9,69.4,1.57,-2.40,-2.69,-1.96,-4.65,100.79,106.20,-5.42
221,2020,UC Davis,Big West,14,18,72.8,71.4,1.38,-2.63,0.25,-4.95,-4.70,102.29,107.45,-5.16
222,2020,Robert Morris,NEC,20,14,69.8,67.1,2.74,-6.33,-5.18,0.45,-4.73,98.28,103.28,-5.01
223,2020,Sacred Heart,NEC,20,13,73.3,69.4,3.91,-7.40,-1.54,-3.21,-4.75,98.44,103.83,-5.39
224,2020,Green Bay,Horizon,17,16,81.6,80.1,1.55,-2.80,7.80,-12.60,-4.80,103.77,108.63,-4.85
225,2020,Montana State,Big Sky,16,15,66.6,67.0,-0.32,-2.29,-6.21,1.21,-5.01,94.90,100.20,-5.30
226,2020,Eastern Illinois,OVC,17,15,74.3,69.2,5.09,-7.41,-2.55,-2.53,-5.08,96.34,102.25,-5.91
227,2020,Omaha,Summit,16,16,73.5,76.9,-3.41,-0.96,0.86,-5.94,-5.09,100.86,106.05,-5.19
228,2020,Sam Houston State,Southland,18,13,78.0,72.4,5.55,-6.50,0.69,-5.86,-5.17,97.65,102.98,-5.34
229,2020,Drexel,CAA,14,19,68.3,70.4,-2.09,-2.20,-3.08,-2.31,-5.38,98.37,105.06,-6.69
230,2020,Western Michigan,MAC (West),13,19,69.4,72.1,-2.69,-0.25,-2.69,-2.74,-5.42,98.40,104.66,-6.27
231,2020,Saint Joseph's,A-10,6,26,69.0,79.5,-10.47,4.93,2.29,-7.83,-5.54,100.27,106.34,-6.07
